1538584374000, fused, 51.748152, 19.4286128, 10.0, 294.0, true, 3.8, true, 228.0, true
1538584375000, fused, 51.7481783, 19.4285146, 10.0, 296.0, true, 4.79, true, 227.0, true
1538584376000, fused, 51.7482011, 19.4284393, 10.0, 292.0, true, 5.7, true, 225.0, true
1538584377000, fused, 51.7482073, 19.4283511, 10.0, 275.0, true, 6.24, true, 225.0, true
1538584378000, fused, 51.7481916, 19.428258, 10.0, 251.0, true, 6.37, true, 224.0, true
1538584379000, fused, 51.7481649, 19.4281754, 10.0, 241.0, true, 6.13, true, 224.0, true
1538584380000, fused, 51.748107, 19.4280803, 10.0, 227.0, true, 7.4, true, 224.0, true
1538584381000, fused, 51.748044, 19.4279836, 10.0, 222.0, true, 8.87, true, 224.0, true
1538584382000, fused, 51.7479662, 19.4278761, 10.0, 221.0, true, 9.92, true, 225.0, true
1538584383000, fused, 51.7478936, 19.4277693, 10.0, 221.0, true, 10.45, true, 225.0, true
1538584384000, fused, 51.7478155, 19.4276514, 10.0, 221.0, true, 11.84, true, 225.0, true
1538584385000, fused, 51.7477207, 19.4275147, 10.0, 222.0, true, 13.48, true, 224.0, true
1538584386000, fused, 51.7476252, 19.4273854, 10.0, 222.0, true, 14.27, true, 224.0, true
1538584387000, fused, 51.7475229, 19.4272279, 10.0, 223.0, true, 15.04, true, 223.0, true
1538584388000, fused, 51.7474184, 19.4270562, 10.0, 223.0, true, 16.42, true, 223.0, true
1538584389000, fused, 51.7473018, 19.4268779, 10.0, 224.0, true, 17.57, true, 224.0, true
1538584390000, fused, 51.7471846, 19.4266981, 10.0, 225.0, true, 18.16, true, 223.0, true
1538584391000, fused, 51.7470682, 19.4265012, 10.0, 226.0, true, 18.63, true, 223.0, true
1538584392000, fused, 51.746957, 19.4263064, 10.0, 226.0, true, 18.49, true, 223.0, true
1538584393000, fused, 51.7468481, 19.4261041, 10.0, 227.0, true, 18.47, true, 223.0, true
1538584394000, fused, 51.7467374, 19.4259064, 10.0, 228.0, true, 18.43, true, 223.0, true
1538584395000, fused, 51.7466343, 19.4257014, 10.0, 228.0, true, 18.43, true, 223.0, true
1538584396000, fused, 51.7465255, 19.4254992, 10.0, 229.0, true, 18.47, true, 223.0, true
1538584397000, fused, 51.7464147, 19.425297, 10.0, 230.0, true, 18.46, true, 224.0, true
1538584398000, fused, 51.7463067, 19.4250944, 10.0, 231.0, true, 18.45, true, 224.0, true
1538584399000, fused, 51.7462025, 19.4248824, 10.0, 232.0, true, 18.49, true, 224.0, true
1538584400000, fused, 51.7461025, 19.4246613, 10.0, 233.0, true, 18.48, true, 224.0, true
1538584401000, fused, 51.7459977, 19.4244437, 10.0, 233.0, true, 18.45, true, 225.0, true
1538584402000, fused, 51.7458997, 19.424225, 10.0, 234.0, true, 18.55, true, 226.0, true
1538584403000, fused, 51.7458041, 19.4240134, 10.0, 234.0, true, 18.41, true, 226.0, true
1538584404000, fused, 51.7457112, 19.4237925, 10.0, 236.0, true, 18.47, true, 226.0, true
1538584405000, fused, 51.7456228, 19.4235593, 10.0, 236.0, true, 18.51, true, 225.0, true
1538584406000, fused, 51.7455331, 19.4233316, 10.0, 237.0, true, 18.5, true, 225.0, true
1538584407000, fused, 51.7454479, 19.4231077, 10.0, 237.0, true, 18.47, true, 225.0, true
1538584408000, fused, 51.7453665, 19.4228811, 10.0, 238.0, true, 18.48, true, 225.0, true
1538584409000, fused, 51.7452817, 19.4226527, 10.0, 239.0, true, 18.46, true, 225.0, true
1538584410000, fused, 51.7451937, 19.4224113, 10.0, 240.0, true, 18.43, true, 226.0, true
1538584411000, fused, 51.7451156, 19.4221793, 10.0, 240.0, true, 18.41, true, 226.0, true
1538584412000, fused, 51.7450379, 19.4219403, 10.0, 242.0, true, 18.42, true, 226.0, true
1538584413000, fused, 51.7449653, 19.421708, 10.0, 242.0, true, 18.42, true, 226.0, true
1538584414000, fused, 51.7448855, 19.4214704, 10.0, 243.0, true, 18.44, true, 226.0, true
1538584415000, fused, 51.7448132, 19.4212298, 10.0, 244.0, true, 18.45, true, 226.0, true
1538584416000, fused, 51.7447426, 19.4209912, 10.0, 244.0, true, 18.46, true, 226.0, true
1538584417000, fused, 51.7446695, 19.4207444, 10.0, 244.0, true, 18.47, true, 226.0, true
1538584418000, fused, 51.744599, 19.4205076, 10.0, 244.0, true, 18.45, true, 225.0, true
1538584419000, fused, 51.7445232, 19.4202671, 10.0, 244.0, true, 18.47, true, 226.0, true
1538584420000, fused, 51.7444542, 19.4200244, 10.0, 245.0, true, 18.49, true, 226.0, true
1538584421000, fused, 51.7443811, 19.419779, 10.0, 244.0, true, 18.36, true, 225.0, true
1538584422000, fused, 51.7443103, 19.4195388, 10.0, 245.0, true, 17.71, true, 225.0, true
1538584423000, fused, 51.7442504, 19.4193073, 10.0, 247.0, true, 17.28, true, 224.0, true
1538584424000, fused, 51.7441954, 19.419077, 10.0, 249.0, true, 17.16, true, 225.0, true
1538584425000, fused, 51.7441547, 19.4188528, 10.0, 253.0, true, 16.37, true, 225.0, true
1538584426000, fused, 51.744119, 19.4186355, 10.0, 257.0, true, 15.78, true, 226.0, true
1538584427000, fused, 51.7440967, 19.4184112, 10.0, 259.0, true, 15.52, true, 225.0, true
1538584428000, fused, 51.7440781, 19.4181889, 10.0, 260.0, true, 15.56, true, 225.0, true
1538584429000, fused, 51.7440585, 19.417967, 10.0, 263.0, true, 15.11, true, 224.0, true
1538584430000, fused, 51.744043, 19.4177495, 10.0, 263.0, true, 15.11, true, 224.0, true
1538584431000, fused, 51.7440371, 19.4175339, 10.0, 264.0, true, 14.86, true, 223.0, true
1538584432000, fused, 51.7440231, 19.4173209, 10.0, 263.0, true, 14.83, true, 223.0, true
1538584433000, fused, 51.7440121, 19.4171016, 96.0, 264.0, true, 14.95, true, 223.0, true
1538584434000, fused, 51.7439985, 19.4168861, 96.0, 264.0, true, 14.95, true, 222.0, true
1538584435000, fused, 51.7439717, 19.4167308, 96.0, 261.0, true, 13.17, true, 222.0, true
1538584436000, fused, 51.7439612, 19.4165535, 10.0, 262.0, true, 13.17, true, 221.0, true
1538584437000, fused, 51.7439507, 19.4163841, 10.0, 264.0, true, 12.21, true, 221.0, true
1538584438000, fused, 51.7439443, 19.4162085, 10.0, 266.0, true, 11.41, true, 222.0, true
1538584439000, fused, 51.7439299, 19.4160568, 10.0, 261.0, true, 11.06, true, 222.0, true
1538584440000, fused, 51.7439169, 19.4158667, 10.0, 262.0, true, 11.61, true, 222.0, true
1538584441000, fused, 51.7438825, 19.4157387, 10.0, 254.0, true, 10.08, true, 223.0, true
1538584442000, fused, 51.7438159, 19.4156175, 10.0, 243.0, true, 11.02, true, 224.0, true
1538584443000, fused, 51.7437709, 19.4154716, 10.0, 245.0, true, 11.72, true, 224.0, true
1538584444000, fused, 51.7437315, 19.4153347, 10.0, 239.0, true, 12.41, true, 223.0, true
1538584445000, fused, 51.7436755, 19.4151792, 10.0, 239.0, true, 12.41, true, 223.0, true
1538584446000, fused, 51.7436068, 19.4150375, 10.0, 233.0, true, 12.78, true, 224.0, true
1538584447000, fused, 51.7435302, 19.4148844, 10.0, 228.0, true, 13.74, true, 222.0, true
1538584448000, fused, 51.7434404, 19.4147351, 10.0, 225.0, true, 14.11, true, 223.0, true
1538584449000, fused, 51.7433494, 19.4145783, 10.0, 228.0, true, 14.01, true, 221.0, true
1538584450000, fused, 51.7432667, 19.4144254, 10.0, 228.0, true, 14.0, true, 221.0, true
1538584451000, fused, 51.7431948, 19.4142476, 10.0, 231.0, true, 14.3, true, 221.0, true
1538584452000, fused, 51.743111, 19.4140837, 10.0, 232.0, true, 14.13, true, 220.0, true
1538584453000, fused, 51.7430323, 19.4139163, 10.0, 233.0, true, 14.57, true, 221.0, true
1538584454000, fused, 51.7429609, 19.4137281, 10.0, 237.0, true, 14.92, true, 222.0, true
1538584455000, fused, 51.7428973, 19.4135309, 10.0, 242.0, true, 15.22, true, 222.0, true
1538584456000, fused, 51.7428286, 19.413335, 10.0, 241.0, true, 15.29, true, 222.0, true
1538584457000, fused, 51.7427587, 19.4131389, 10.0, 241.0, true, 15.21, true, 223.0, true
1538584458000, fused, 51.7427008, 19.4129368, 10.0, 243.0, true, 15.19, true, 223.0, true
1538584459000, fused, 51.7426419, 19.4127391, 10.0, 244.0, true, 15.19, true, 223.0, true
1538584460000, fused, 51.7425906, 19.4125342, 10.0, 245.0, true, 15.31, true, 224.0, true
1538584461000, fused, 51.7425317, 19.412336, 10.0, 244.0, true, 15.32, true, 223.0, true
1538584462000, fused, 51.742472, 19.4121359, 10.0, 243.0, true, 15.33, true, 223.0, true
1538584463000, fused, 51.742408, 19.4119316, 10.0, 242.0, true, 15.36, true, 224.0, true
1538584464000, fused, 51.7423497, 19.4117336, 10.0, 243.0, true, 15.33, true, 223.0, true
1538584465000, fused, 51.7422881, 19.4115316, 10.0, 243.0, true, 15.31, true, 223.0, true
1538584466000, fused, 51.7422254, 19.4113315, 10.0, 243.0, true, 15.27, true, 224.0, true
1538584467000, fused, 51.7421711, 19.411134, 10.0, 244.0, true, 15.21, true, 224.0, true
1538584468000, fused, 51.7421129, 19.4109371, 10.0, 245.0, true, 15.22, true, 225.0, true
1538584469000, fused, 51.7420515, 19.4107347, 10.0, 246.0, true, 15.17, true, 225.0, true
1538584470000, fused, 51.7420028, 19.4105309, 10.0, 249.0, true, 15.13, true, 225.0, true
1538584471000, fused, 51.7419552, 19.4103256, 10.0, 249.0, true, 15.13, true, 225.0, true
1538584472000, fused, 51.7419171, 19.4101216, 10.0, 253.0, true, 15.14, true, 226.0, true
1538584473000, fused, 51.7418804, 19.4099048, 10.0, 254.0, true, 15.27, true, 226.0, true
1538584474000, fused, 51.741844, 19.4096916, 10.0, 254.0, true, 15.27, true, 225.0, true
1538584475000, fused, 51.7418092, 19.4094787, 10.0, 257.0, true, 15.25, true, 225.0, true
1538584476000, fused, 51.7417784, 19.4092634, 10.0, 257.0, true, 15.25, true, 225.0, true
1538584477000, fused, 51.7417636, 19.4090517, 10.0, 259.0, true, 14.99, true, 224.0, true
1538584478000, fused, 51.7417495, 19.4087977, 10.0, 260.0, true, 15.36, true, 222.0, true
1538584479000, fused, 51.7417179, 19.4085863, 10.0, 259.0, true, 15.18, true, 222.0, true
1538584480000, fused, 51.7416955, 19.4083737, 10.0, 260.0, true, 15.17, true, 222.0, true
